customer_id,first_name,last_name,email,phone,date_of_birth,segment,geo_id,tenure_months,contact_pref,marketing_opt_in
CUST000704,Charles,Austin,charles.austin605@example.com,231-643-3481,1955-10-06,Consumer,GEO000028,122,email,False
CUST000705,Gabriel,Martin,gabriel.martin614@example.com,705-802-5662,2000-10-16,Consumer,GEO000054,24,email,True
CUST000706,Kyle,Ewing,kyle.ewing350@example.com,128-671-6323,1952-01-25,SmallBusiness,GEO000019,15,sms,True
CUST000707,Kaitlyn,Stevenson,kaitlyn.stevenson381@example.com,467-299-4938,1960-03-05,Consumer,GEO000035,0,phone,True
CUST000708,Ashley,Evans,ashley.evans685@example.com,743-027-1693,2004-06-16,Consumer,GEO000045,5,sms,False
CUST000709,Keith,Rogers,keith.rogers39@example.com,859-777-9014,2002-12-29,Consumer,GEO000037,28,email,False
CUST000710,David,Clayton,david.clayton237@example.com,754-692-6329,1958-03-14,SmallBusiness,GEO000013,18,email,True
CUST000711,Haley,Patel,haley.patel600@example.com,676-291-6032,2007-10-31,Consumer,GEO000041,45,email,True
CUST000712,Holly,Erickson,holly.erickson623@example.com,484-137-6815,1981-10-17,Consumer,GEO000045,34,email,True
CUST000713,Sherri,Evans,sherri.evans93@example.com,118-567-2438,1991-10-26,Consumer,GEO000008,17,sms,True
CUST000714,Vincent,Cabrera,vincent.cabrera787@example.com,070-176-5636,1947-10-07,Consumer,GEO000010,2,email,False
CUST000715,Troy,Richardson,troy.richardson542@example.com,004-125-7771,2003-06-16,Consumer,GEO000041,0,sms,True
CUST000716,Christopher,Nunez,christopher.nunez238@example.com,183-727-4220,1956-04-23,Consumer,GEO000008,22,phone,True
CUST000717,Bill,Whitney,bill.whitney751@example.com,912-418-6210,1985-11-23,Consumer,GEO000053,2,email,True
CUST000718,Ryan,Silva,ryan.silva989@example.com,427-523-0837,1959-07-04,Consumer,GEO000007,31,email,True
CUST000719,Marcus,Robles,marcus.robles423@example.com,081-647-0900,1950-02-20,Consumer,GEO000059,0,email,True
CUST000720,John,Swanson,john.swanson283@example.com,633-533-1060,1947-01-28,Premium,GEO000041,47,email,False
CUST000721,Christopher,Watts,christopher.watts299@example.com,053-131-2206,1954-08-15,Consumer,GEO000027,21,sms,True
CUST000722,Suzanne,Johnson,suzanne.johnson592@example.com,815-583-9386,1978-02-13,Consumer,GEO000017,13,phone,True
CUST000723,Mary,Wells,mary.wells48@example.com,613-315-5206,1997-08-16,Consumer,GEO000021,27,phone,True
CUST000724,Barbara,Coffey,barbara.coffey483@example.com,506-373-1495,1975-02-28,SmallBusiness,GEO000045,25,sms,True
CUST000725,Stephanie,Patton,stephanie.patton25@example.com,013-649-7189,1991-11-30,Consumer,GEO000046,25,email,True
CUST000726,Yvonne,Parsons,yvonne.parsons39@example.com,241-956-2525,1952-01-13,Consumer,GEO000013,42,email,True
CUST000727,Emily,Lane,emily.lane430@example.com,715-099-7683,1942-05-28,Premium,GEO000033,0,email,True
CUST000728,Joseph,Griffith,joseph.griffith745@example.com,890-309-1436,1981-04-07,Consumer,GEO000060,0,email,True
CUST000729,Billy,Silva,billy.silva882@example.com,391-025-7432,2001-12-17,Consumer,GEO000016,0,phone,False
CUST000730,Katelyn,Jackson,katelyn.jackson88@example.com,630-397-5245,1943-04-01,Premium,GEO000042,58,email,False
CUST000731,Thomas,Fuller,thomas.fuller244@example.com,086-403-5533,2005-11-11,Consumer,GEO000011,11,email,False
CUST000732,Denise,Harvey,denise.harvey421@example.com,803-396-8527,2001-02-25,Consumer,GEO000051,31,email,True
CUST000733,Sabrina,Randall,sabrina.randall573@example.com,017-130-2321,1977-04-12,Consumer,GEO000011,43,email,False
CUST000734,Howard,Hernandez,howard.hernandez986@example.com,298-338-1674,1977-02-23,Consumer,GEO000018,33,phone,False
CUST000735,Brenda,Becker,brenda.becker683@example.com,233-629-3449,1994-12-01,Premium,GEO000028,0,email,True
CUST000736,Cynthia,Johnson,cynthia.johnson538@example.com,734-715-6627,1953-10-28,Consumer,GEO000023,27,email,True
CUST000737,Travis,Vaughan,travis.vaughan61@example.com,768-962-7066,1940-12-30,Consumer,GEO000011,34,email,True
CUST000738,Christopher,Rodriguez,christopher.rodriguez81@example.com,149-828-2467,1973-10-11,Premium,GEO000039,11,phone,False
CUST000739,Michael,Smith,michael.smith153@example.com,474-689-7152,1997-03-13,Consumer,GEO000002,22,sms,True
CUST000740,Mathew,Edwards,mathew.edwards660@example.com,732-300-8576,1996-07-04,Premium,GEO000060,90,sms,True
CUST000741,Elizabeth,Hernandez,elizabeth.hernandez331@example.com,665-674-9160,1942-04-19,Consumer,GEO000004,31,email,False
CUST000742,Mia,Vaughn,mia.vaughn241@example.com,169-236-4587,1965-09-09,Consumer,GEO000021,25,email,True
CUST000743,Mark,Jenkins,mark.jenkins669@example.com,506-633-7050,1954-05-15,Consumer,GEO000056,17,phone,False
CUST000744,Heather,Hampton,heather.hampton814@example.com,249-724-3992,1959-09-22,Consumer,GEO000010,11,email,False
CUST000745,Keith,Knapp,keith.knapp439@example.com,011-669-1836,2004-08-19,Premium,GEO000005,28,email,False
CUST000746,Sierra,Salas,sierra.salas881@example.com,264-488-6946,2005-01-17,Premium,GEO000045,29,sms,False
CUST000747,Lisa,Fitzgerald,lisa.fitzgerald733@example.com,119-524-3640,1979-05-31,SmallBusiness,GEO000005,21,email,True
CUST000748,Andrea,Brown,andrea.brown715@example.com,270-116-8646,1969-07-26,Consumer,GEO000054,114,email,False
CUST000749,Shawn,Taylor,shawn.taylor866@example.com,225-223-7281,1990-05-13,Premium,GEO000028,12,phone,False
CUST000750,Leonard,Clark,leonard.clark184@example.com,793-230-2346,1970-10-25,Consumer,GEO000053,10,email,False
CUST000751,Marcus,Nguyen,marcus.nguyen757@example.com,791-214-1614,1975-12-28,SmallBusiness,GEO000015,17,email,True
CUST000752,Tara,Bates,tara.bates956@example.com,150-937-7100,1949-02-17,Consumer,GEO000009,0,email,True
CUST000753,Richard,Fox,richard.fox991@example.com,409-013-8069,1997-02-04,Premium,GEO000058,11,sms,True
CUST000754,Xavier,Edwards,xavier.edwards577@example.com,847-759-6555,1971-06-06,Consumer,GEO000046,27,email,True
CUST000755,Vanessa,Thompson,vanessa.thompson753@example.com,535-669-0551,1960-08-12,Consumer,GEO000055,29,email,True
CUST000756,Diane,Barr,diane.barr887@example.com,076-209-1843,2003-01-05,Consumer,GEO000020,37,sms,False
CUST000757,Amy,Peterson,amy.peterson851@example.com,579-786-3050,1948-01-02,Consumer,GEO000025,15,sms,False
CUST000758,Robert,Gomez,robert.gomez896@example.com,505-739-7691,1989-04-14,Consumer,GEO000035,0,phone,False
CUST000759,Jacob,Ingram,jacob.ingram831@example.com,567-164-9328,1988-08-10,SmallBusiness,GEO000027,36,email,True
CUST000760,Michael,Le,michael.le381@example.com,980-271-4872,2003-02-04,Consumer,GEO000015,12,email,True
CUST000761,Katherine,Schneider,katherine.schneider729@example.com,717-833-3211,1998-01-11,Consumer,GEO000023,11,sms,True
CUST000762,Colleen,Steele,colleen.steele410@example.com,602-564-3471,1948-09-15,Consumer,GEO000037,18,sms,True
CUST000763,Kathleen,Bishop,kathleen.bishop801@example.com,287-153-9915,1970-10-14,Consumer,GEO000003,29,email,True
CUST000764,James,Lee,james.lee809@example.com,668-633-4141,2001-01-12,Consumer,GEO000021,33,sms,True
CUST000765,Andrea,Wright,andrea.wright933@example.com,115-931-9525,1969-12-17,SmallBusiness,GEO000018,0,email,True
CUST000766,Sara,Grant,sara.grant588@example.com,690-409-8366,1974-02-09,SmallBusiness,GEO000005,86,phone,True
CUST000767,Samuel,Walker,samuel.walker475@example.com,552-899-3160,1958-06-12,Consumer,GEO000008,3,phone,True
CUST000768,Helen,Dudley,helen.dudley166@example.com,875-243-7729,1946-06-16,Consumer,GEO000030,21,email,True
CUST000769,David,Evans,david.evans638@example.com,420-954-8149,1999-05-17,Consumer,GEO000007,81,phone,True
CUST000770,Teresa,Roberts,teresa.roberts566@example.com,737-460-5233,1949-11-08,Premium,GEO000021,39,phone,False
CUST000771,Chelsea,Clark,chelsea.clark514@example.com,027-642-0865,2008-02-15,Consumer,GEO000034,9,email,True
CUST000772,John,Bush,john.bush675@example.com,675-661-8443,1959-06-29,Consumer,GEO000053,26,email,True
CUST000773,Eric,Stewart,eric.stewart850@example.com,861-259-0472,1990-05-01,SmallBusiness,GEO000006,20,sms,True
CUST000774,Andrea,Bailey,andrea.bailey149@example.com,927-742-3330,1986-01-19,Premium,GEO000027,19,email,False
CUST000775,Andrea,Peck,andrea.peck431@example.com,591-266-2015,1948-06-20,Consumer,GEO000007,14,email,True
CUST000776,Christopher,Pope,christopher.pope721@example.com,720-185-9626,2006-06-12,Consumer,GEO000026,25,email,False
CUST000777,Victoria,Hill,victoria.hill819@example.com,301-367-4926,1964-08-12,Consumer,GEO000029,48,phone,True
CUST000778,Robin,Martinez,robin.martinez777@example.com,176-475-0111,1995-03-26,Consumer,GEO000048,16,email,False
CUST000779,Steven,Rhodes,steven.rhodes798@example.com,178-309-9974,1945-12-04,Consumer,GEO000027,36,sms,False
CUST000780,David,James,david.james854@example.com,192-676-4921,1991-03-12,Consumer,GEO000057,40,email,True
CUST000781,Marilyn,Baird,marilyn.baird960@example.com,518-260-6888,1994-07-13,Consumer,GEO000009,55,email,False
CUST000782,Tyrone,Cardenas,tyrone.cardenas607@example.com,718-981-3129,1955-09-06,Consumer,GEO000004,10,phone,True
CUST000783,Jennifer,Blevins,jennifer.blevins249@example.com,208-751-0293,1990-01-15,Consumer,GEO000001,23,email,False
CUST000784,William,Ballard,william.ballard563@example.com,218-401-1845,1945-08-08,Consumer,GEO000022,13,email,True
CUST000785,Joshua,Roberts,joshua.roberts709@example.com,826-034-0848,1962-10-21,SmallBusiness,GEO000012,25,email,True
CUST000786,Mary,Roberts,mary.roberts101@example.com,729-758-5988,1951-03-18,Consumer,GEO000006,0,sms,False
CUST000787,Tina,Klein,tina.klein756@example.com,310-303-2432,1975-01-19,Premium,GEO000015,8,email,False
CUST000788,John,Reed,john.reed544@example.com,983-954-2961,1963-05-13,Consumer,GEO000059,26,email,True
CUST000789,Andrea,Ramos,andrea.ramos935@example.com,844-626-7146,1959-05-02,Consumer,GEO000049,89,email,False
CUST000790,Patrick,Scott,patrick.scott212@example.com,283-143-5989,1971-05-27,Premium,GEO000002,33,email,True
CUST000791,Sandra,Mendoza,sandra.mendoza906@example.com,262-566-0931,1983-06-17,Consumer,GEO000055,6,email,True
CUST000792,William,Harris,william.harris448@example.com,418-186-1515,1990-08-06,Consumer,GEO000013,0,sms,False
CUST000793,Natasha,Ryan,natasha.ryan573@example.com,542-340-1636,1975-06-11,Consumer,GEO000025,22,email,True
CUST000794,Michelle,Fitzpatrick,michelle.fitzpatrick659@example.com,112-849-7185,1986-04-12,Consumer,GEO000020,10,email,True
CUST000795,Joshua,Horton,joshua.horton578@example.com,948-491-0256,1993-06-03,Consumer,GEO000025,53,sms,False
CUST000796,Kristy,Taylor,kristy.taylor903@example.com,258-896-7924,1945-08-02,Consumer,GEO000046,6,sms,True
CUST000797,Robert,Gilbert,robert.gilbert167@example.com,082-226-9405,1988-08-22,Consumer,GEO000043,33,email,True
CUST000798,Sarah,Matthews,sarah.matthews729@example.com,396-727-5784,1987-05-11,Consumer,GEO000036,0,email,True
CUST000799,William,Sanchez,william.sanchez974@example.com,468-341-4651,1961-12-19,Consumer,GEO000038,22,email,False
CUST000800,Lori,Santiago,lori.santiago220@example.com,113-129-0148,2001-04-06,Consumer,GEO000044,9,phone,True
CUST000801,Justin,Schmidt,justin.schmidt255@example.com,706-827-7881,2003-06-22,Consumer,GEO000012,37,email,True
CUST000802,Kenneth,Little,kenneth.little475@example.com,609-306-8538,1943-02-26,Consumer,GEO000024,47,email,False
CUST000803,Brenda,Williams,brenda.williams724@example.com,909-728-3215,1970-01-13,Consumer,GEO000007,29,email,True
CUST000804,Yolanda,Gutierrez,yolanda.gutierrez958@example.com,285-067-6251,1947-05-19,Consumer,GEO000043,48,email,True
CUST000805,Tracy,Love,tracy.love795@example.com,538-144-7443,2003-12-29,Consumer,GEO000027,0,email,False
CUST000806,Edgar,Garcia,edgar.garcia793@example.com,096-348-0797,1988-07-11,Consumer,GEO000039,25,email,False
CUST000807,Amanda,Townsend,amanda.townsend441@example.com,050-975-4510,1994-08-03,Consumer,GEO000034,33,sms,True
CUST000808,Michael,Smith,michael.smith645@example.com,526-501-6731,1976-01-07,Consumer,GEO000017,36,sms,False
CUST000809,Andrea,Pierce,andrea.pierce211@example.com,882-617-0243,1962-02-25,SmallBusiness,GEO000009,0,sms,False
CUST000810,Amy,Hickman,amy.hickman463@example.com,765-456-2841,1953-07-02,SmallBusiness,GEO000059,36,sms,True
CUST000811,Stanley,Russell,stanley.russell189@example.com,772-256-0531,1997-10-20,Consumer,GEO000018,25,email,False
CUST000812,Marc,Donovan,marc.donovan28@example.com,340-266-5023,1978-07-12,Consumer,GEO000007,7,phone,False
CUST000813,Jacob,Johns,jacob.johns855@example.com,741-678-7256,1985-07-14,Consumer,GEO000019,14,sms,False
CUST000814,Heidi,Woods,heidi.woods804@example.com,862-110-2258,1997-07-18,Premium,GEO000055,53,phone,True
CUST000815,Ashley,Gonzalez,ashley.gonzalez510@example.com,030-569-0674,2000-04-06,Premium,GEO000016,49,sms,False
CUST000816,Jesus,Maynard,jesus.maynard15@example.com,471-639-2823,1983-02-24,Consumer,GEO000060,0,email,False
CUST000817,Kimberly,Morris,kimberly.morris90@example.com,414-363-7189,1942-12-20,Consumer,GEO000028,38,email,True
CUST000818,Bradley,Brewer,bradley.brewer112@example.com,239-231-2604,2005-02-19,Consumer,GEO000052,45,email,False
CUST000819,Julie,Velez,julie.velez716@example.com,326-093-1066,1983-09-21,Premium,GEO000040,32,email,False
CUST000820,Janet,Davis,janet.davis204@example.com,843-356-7086,1983-03-26,Premium,GEO000003,52,email,False
CUST000821,Lisa,Andrews,lisa.andrews250@example.com,041-454-5635,1941-02-01,Consumer,GEO000031,0,email,False
CUST000822,Paul,Nichols,paul.nichols860@example.com,020-005-3474,1957-04-12,Consumer,GEO000026,107,email,True
CUST000823,Elizabeth,Sharp,elizabeth.sharp875@example.com,916-247-5541,1949-11-10,Consumer,GEO000013,15,phone,True
CUST000824,Lori,Zuniga,lori.zuniga762@example.com,108-255-5989,1980-06-11,Consumer,GEO000033,15,sms,True
CUST000825,Tina,Gentry,tina.gentry309@example.com,534-396-1129,1966-02-22,SmallBusiness,GEO000007,30,sms,True
CUST000826,Tyler,Thompson,tyler.thompson579@example.com,109-337-1189,1999-11-22,Consumer,GEO000042,78,email,True
CUST000827,Benjamin,Khan,benjamin.khan200@example.com,547-382-0236,2004-09-22,Consumer,GEO000050,55,sms,False
CUST000828,Wayne,Thompson,wayne.thompson857@example.com,848-557-1617,1955-07-13,Consumer,GEO000006,0,phone,False
CUST000829,Brittany,Gillespie,brittany.gillespie85@example.com,688-029-4240,1986-05-14,Consumer,GEO000029,57,sms,True
CUST000830,Molly,Osborn,molly.osborn743@example.com,903-678-8127,1953-11-10,Premium,GEO000040,33,sms,False
CUST000831,Morgan,Sanders,morgan.sanders511@example.com,868-669-4320,1958-08-06,Consumer,GEO000004,18,email,True
CUST000832,Scott,Simpson,scott.simpson756@example.com,293-908-7884,1972-07-14,Premium,GEO000024,91,email,True
CUST000833,Alicia,Zuniga,alicia.zuniga450@example.com,434-481-2308,1950-11-06,Consumer,GEO000016,31,sms,True
CUST000834,Stephen,Hayden,stephen.hayden158@example.com,340-242-4033,1973-07-07,Consumer,GEO000003,50,phone,True
CUST000835,Jennifer,Howe,jennifer.howe750@example.com,810-595-5184,1995-12-05,Consumer,GEO000049,0,email,True
CUST000836,Robert,Mcdowell,robert.mcdowell630@example.com,269-450-0534,1953-04-11,Consumer,GEO000027,1,email,False
CUST000837,Diana,Smith,diana.smith464@example.com,240-891-6498,1990-06-18,Consumer,GEO000046,26,email,False
CUST000838,Eric,Bradley,eric.bradley372@example.com,373-543-9627,1974-05-07,Consumer,GEO000036,10,email,True
CUST000839,Terrance,Rodriguez,terrance.rodriguez344@example.com,365-271-7272,1959-10-11,Consumer,GEO000053,28,phone,True
CUST000840,Tanya,Bird,tanya.bird481@example.com,239-724-0422,1949-07-06,Consumer,GEO000060,15,sms,True
CUST000841,Matthew,Mitchell,matthew.mitchell262@example.com,693-121-6376,1954-01-21,Consumer,GEO000037,117,email,False
CUST000842,Heather,Hays,heather.hays282@example.com,182-091-6601,1983-09-28,Consumer,GEO000022,47,email,False
CUST000843,Debra,Daniels,debra.daniels278@example.com,002-314-2900,2000-02-23,Premium,GEO000026,61,email,True
CUST000844,Melissa,Snyder,melissa.snyder13@example.com,185-132-7972,1946-07-31,SmallBusiness,GEO000050,0,email,True
CUST000845,Melissa,Mays,melissa.mays926@example.com,457-230-8481,2005-04-01,Consumer,GEO000026,41,sms,True
CUST000846,Michele,Rosales,michele.rosales237@example.com,001-841-8620,1975-09-05,Premium,GEO000032,20,phone,False
CUST000847,Norman,Mcdonald,norman.mcdonald165@example.com,303-662-5436,1998-11-15,Consumer,GEO000012,62,sms,True
CUST000848,Levi,Lee,levi.lee151@example.com,172-131-4519,1989-10-06,SmallBusiness,GEO000060,37,email,True
CUST000849,Jennifer,Rodriguez,jennifer.rodriguez987@example.com,515-109-2268,1991-07-18,Consumer,GEO000040,22,sms,True
CUST000850,Katherine,Martin,katherine.martin476@example.com,592-624-9451,1955-02-13,Consumer,GEO000020,7,sms,True
CUST000851,Monique,Stevens,monique.stevens327@example.com,475-410-2252,1940-10-05,Consumer,GEO000036,26,email,True
CUST000852,Barry,Scott,barry.scott404@example.com,677-119-6421,1970-02-06,Premium,GEO000025,52,sms,True
CUST000853,Casey,Lopez,casey.lopez89@example.com,522-655-7676,1945-02-13,Consumer,GEO000010,64,sms,False
CUST000854,Crystal,Doyle,crystal.doyle314@example.com,952-366-8788,1973-12-08,Consumer,GEO000053,17,phone,True
CUST000855,Samantha,Gibbs,samantha.gibbs249@example.com,788-361-9689,1978-07-01,Consumer,GEO000054,105,email,True
CUST000856,Wendy,Bradley,wendy.bradley802@example.com,313-503-0587,1982-02-19,Consumer,GEO000051,49,email,True
CUST000857,Julie,Todd,julie.todd59@example.com,210-552-4728,1954-09-26,Premium,GEO000023,10,email,True
CUST000858,Ryan,Thompson,ryan.thompson425@example.com,633-302-1260,1988-11-09,Consumer,GEO000016,8,email,False
CUST000859,Corey,Chase,corey.chase789@example.com,650-191-7920,1952-08-31,Consumer,GEO000003,21,email,False
CUST000860,Cynthia,Prince,cynthia.prince832@example.com,252-131-0962,1943-03-09,Consumer,GEO000044,17,sms,True
CUST000861,Monique,Wilcox,monique.wilcox512@example.com,272-847-6570,1968-12-31,Consumer,GEO000020,33,email,False
CUST000862,Scott,Robertson,scott.robertson223@example.com,412-009-2820,1987-05-12,Consumer,GEO000054,24,email,False
CUST000863,Heather,Miller,heather.miller337@example.com,667-849-8436,1958-06-12,Premium,GEO000053,18,phone,False
CUST000864,Rebecca,Caldwell,rebecca.caldwell222@example.com,241-862-3690,1982-04-14,SmallBusiness,GEO000008,5,sms,True
CUST000865,Brandon,Lopez,brandon.lopez661@example.com,362-891-7756,1966-06-04,Consumer,GEO000056,38,email,True
CUST000866,Laura,Taylor,laura.taylor293@example.com,620-563-4111,1983-06-27,Consumer,GEO000009,4,sms,True
CUST000867,Kelly,Morris,kelly.morris630@example.com,595-034-2811,1980-04-11,Consumer,GEO000030,50,email,False
CUST000868,Nicholas,Wright,nicholas.wright655@example.com,390-438-3034,1956-07-07,Consumer,GEO000029,2,email,False
CUST000869,Dustin,Green,dustin.green938@example.com,199-097-0051,1983-12-10,Consumer,GEO000058,4,sms,True
CUST000870,Amanda,Young,amanda.young370@example.com,405-468-3565,1964-04-10,Consumer,GEO000040,0,email,True
CUST000871,Ashlee,Molina,ashlee.molina960@example.com,215-681-8209,1973-06-30,Consumer,GEO000053,16,email,True
CUST000872,Laura,Finley,laura.finley400@example.com,679-042-2711,1976-08-22,Consumer,GEO000036,13,email,True
CUST000873,George,Turner,george.turner680@example.com,332-288-9857,1985-04-01,Consumer,GEO000050,16,phone,False
CUST000874,Christian,Sharp,christian.sharp661@example.com,254-596-0633,2005-06-27,Premium,GEO000052,0,email,True
CUST000875,Monica,Smith,monica.smith817@example.com,991-297-1024,1952-10-18,Consumer,GEO000052,10,sms,False
CUST000876,Christine,Valdez,christine.valdez469@example.com,817-175-2421,2000-04-14,Consumer,GEO000025,28,email,False
CUST000877,John,Schwartz,john.schwartz791@example.com,495-511-2747,1960-12-19,SmallBusiness,GEO000023,1,sms,False
CUST000878,Roberta,Brown,roberta.brown355@example.com,472-197-0546,1997-10-02,Consumer,GEO000060,10,email,False
CUST000879,Douglas,Wilson,douglas.wilson491@example.com,692-758-9551,1956-04-28,Consumer,GEO000046,4,email,True
CUST000880,Steven,Parker,steven.parker499@example.com,687-409-0380,2000-02-03,Consumer,GEO000056,49,sms,False
CUST000881,Jonathan,Sullivan,jonathan.sullivan704@example.com,214-629-6136,1960-06-03,Consumer,GEO000035,0,sms,False
CUST000882,Jonathan,Shaw,jonathan.shaw618@example.com,715-778-7112,1985-12-31,Consumer,GEO000056,36,email,True
CUST000883,Albert,Jacobson,albert.jacobson79@example.com,166-365-1559,1973-07-21,Consumer,GEO000044,3,email,True
CUST000884,Linda,Padilla,linda.padilla808@example.com,737-147-0827,1973-11-26,Consumer,GEO000045,64,email,True
CUST000885,Rachel,Collins,rachel.collins757@example.com,235-909-6056,1994-10-06,Consumer,GEO000011,25,email,True
CUST000886,Erica,Wilson,erica.wilson105@example.com,730-306-4421,1983-06-02,Consumer,GEO000035,23,sms,True
CUST000887,Eric,Hendricks,eric.hendricks960@example.com,214-614-7683,1967-03-27,Consumer,GEO000044,5,email,True
CUST000888,Scott,Phillips,scott.phillips660@example.com,420-165-4235,1981-03-24,Consumer,GEO000046,9,sms,False
CUST000889,Michael,Mendez,michael.mendez85@example.com,677-826-5960,1964-11-05,Consumer,GEO000058,19,email,True
CUST000890,Briana,Robinson,briana.robinson491@example.com,893-199-2550,1977-07-10,Premium,GEO000020,9,email,True
CUST000891,Danielle,Anderson,danielle.anderson835@example.com,272-751-6480,1973-04-10,Consumer,GEO000019,46,email,True
CUST000892,Roger,Hernandez,roger.hernandez280@example.com,727-910-3368,1960-08-24,Consumer,GEO000059,0,email,True
CUST000893,John,Adkins,john.adkins932@example.com,296-353-3905,1947-02-11,Consumer,GEO000060,9,email,False
CUST000894,Megan,Obrien,megan.obrien418@example.com,504-481-7766,1955-06-11,Consumer,GEO000011,41,phone,True
CUST000895,James,Perry,james.perry226@example.com,558-685-1276,1948-03-10,SmallBusiness,GEO000023,17,email,True
CUST000896,Paul,Dunn,paul.dunn356@example.com,528-928-6646,2006-01-26,Consumer,GEO000057,0,phone,True
CUST000897,Timothy,Ruiz,timothy.ruiz524@example.com,491-111-0961,2000-06-27,Consumer,GEO000012,14,email,True
CUST000898,John,Medina,john.medina687@example.com,798-178-9046,2001-07-28,SmallBusiness,GEO000047,34,email,False
CUST000899,Ashley,Beck,ashley.beck927@example.com,337-861-3715,1991-12-02,Consumer,GEO000007,16,email,False
CUST000900,Bailey,Robinson,bailey.robinson195@example.com,766-053-8444,1992-07-12,Consumer,GEO000011,46,email,True
CUST000901,Victoria,Wright,victoria.wright959@example.com,463-060-0025,1960-02-04,Consumer,GEO000048,3,sms,False
CUST000902,Kenneth,Fischer,kenneth.fischer527@example.com,895-529-6386,1969-02-05,Consumer,GEO000037,7,phone,True
CUST000903,Tiffany,Marks,tiffany.marks128@example.com,396-096-2626,2006-07-05,Consumer,GEO000034,20,sms,False
CUST000904,Dominique,Miller,dominique.miller925@example.com,582-631-2819,1970-12-22,Consumer,GEO000052,12,sms,True
CUST000905,Joshua,Griffin,joshua.griffin349@example.com,648-253-1106,1962-09-08,Consumer,GEO000019,16,email,True
CUST000906,Ashlee,Padilla,ashlee.padilla620@example.com,092-098-1960,1957-05-19,Premium,GEO000031,37,email,False
CUST000907,Gina,Miller,gina.miller697@example.com,275-233-4383,1985-08-15,Consumer,GEO000037,15,sms,False
CUST000908,Julie,Elliott,julie.elliott14@example.com,640-412-0911,1969-06-16,Consumer,GEO000045,29,email,True
CUST000909,Brandon,Brown,brandon.brown222@example.com,791-124-4211,1948-06-04,Consumer,GEO000020,10,email,False
CUST000910,Catherine,Kelley,catherine.kelley686@example.com,753-617-0617,1952-07-14,Consumer,GEO000039,2,phone,False
CUST000911,Tyler,Wagner,tyler.wagner325@example.com,136-657-2240,1972-03-03,Consumer,GEO000027,39,phone,True
CUST000912,Rebecca,Armstrong,rebecca.armstrong10@example.com,299-015-5799,2005-08-15,Premium,GEO000033,73,sms,False
CUST000913,Justin,Hernandez,justin.hernandez24@example.com,802-841-3908,1962-03-31,Consumer,GEO000052,27,email,False
CUST000914,Lauren,Murphy,lauren.murphy825@example.com,088-235-1305,1985-07-01,Consumer,GEO000024,21,phone,True
CUST000915,Catherine,Meyer,catherine.meyer154@example.com,231-244-7315,1948-04-08,Consumer,GEO000041,25,email,True
CUST000916,Michael,Wilson,michael.wilson101@example.com,847-768-6342,1964-03-13,Consumer,GEO000057,58,email,False
CUST000917,Dana,Harris,dana.harris562@example.com,346-199-4237,1987-12-22,Consumer,GEO000046,27,email,False
CUST000918,Christine,Aguilar,christine.aguilar119@example.com,676-945-9196,1967-08-20,SmallBusiness,GEO000060,0,phone,True
CUST000919,Erica,Davis,erica.davis652@example.com,639-551-7208,1988-07-04,Consumer,GEO000036,40,phone,True
CUST000920,Jennifer,Dixon,jennifer.dixon544@example.com,496-498-5601,1949-04-04,Consumer,GEO000017,49,sms,True
CUST000921,Donna,Stokes,donna.stokes648@example.com,256-253-1355,1993-03-11,SmallBusiness,GEO000060,21,email,False
CUST000922,Mary,Chavez,mary.chavez491@example.com,251-050-5379,2000-07-29,Consumer,GEO000039,14,email,False
CUST000923,Courtney,Palmer,courtney.palmer777@example.com,538-164-9383,1973-06-18,SmallBusiness,GEO000015,34,email,True
CUST000924,Rebecca,Bryant,rebecca.bryant644@example.com,184-919-6655,1997-09-18,Consumer,GEO000020,46,phone,False
CUST000925,Debbie,Brown,debbie.brown415@example.com,330-770-4611,1995-04-22,Consumer,GEO000016,0,email,False
CUST000926,Kyle,Ford,kyle.ford16@example.com,729-596-3904,1999-05-05,SmallBusiness,GEO000051,63,email,True
CUST000927,Scott,Roman,scott.roman273@example.com,090-742-6088,1973-10-31,Consumer,GEO000006,43,sms,True
CUST000928,Bethany,Cummings,bethany.cummings132@example.com,050-171-6445,1981-06-12,Consumer,GEO000045,0,email,True
CUST000929,Jessica,Foster,jessica.foster16@example.com,561-857-9064,1968-07-31,Consumer,GEO000034,27,phone,True
CUST000930,Christopher,Velasquez,christopher.velasquez273@example.com,771-591-0300,1987-04-23,Consumer,GEO000005,25,email,True
CUST000931,Kenneth,Reese,kenneth.reese207@example.com,215-632-1358,1956-07-11,Consumer,GEO000037,23,phone,False
CUST000932,Julie,Lane,julie.lane77@example.com,004-010-4145,1942-07-07,Consumer,GEO000046,34,email,False
CUST000933,Gregory,Williams,gregory.williams312@example.com,964-229-7125,1960-05-05,Consumer,GEO000044,19,email,True
CUST000934,David,Cooper,david.cooper506@example.com,296-718-8397,1958-10-11,Consumer,GEO000032,19,email,False
CUST000935,Amber,Brown,amber.brown178@example.com,745-731-4415,1975-01-29,Consumer,GEO000021,76,email,False
CUST000936,Teresa,Mcknight,teresa.mcknight273@example.com,833-117-0303,1955-03-08,Consumer,GEO000010,0,sms,True
CUST000937,Alyssa,Michael,alyssa.michael21@example.com,763-715-3988,2001-02-04,Consumer,GEO000001,48,email,True
